PARENT_ID,STUDENT_ID
14836,14835
14838,14837
14840,14839
14842,14841
14844,14843
14846,14845
14848,14847
14850,14849
14852,14851
14854,14853
14856,14855
14858,14857
14860,14859
14862,14861
14864,14863
14866,14865
14868,14867
14870,14869
14872,14871
14874,14873
14876,14875
14878,14877
14880,14879
14882,14881
14884,14883
14886,14885
14888,14887
14890,14889
14892,14891
14894,14893
14896,14895
14898,14897
14900,14899
14902,14901
14904,14903
14906,14905
14908,14907
14910,14909
14912,14911
14914,14913
14916,14915
14918,14917
14920,14919
14922,14921
14924,14923
14926,14925
14928,14927
14930,14929
14932,14931
14934,14933
14936,14935
14938,14937
14940,14939
14942,14941
14944,14943
14946,14945
14948,14947
14950,14949
14952,14951
14954,14953
14956,14955
14958,14957
14960,14959
14962,14961
14964,14963
14966,14965
14968,14967
14970,14969
14972,14971
14974,14973
14976,14975
14978,14977
14980,14979
14982,14981
14984,14983
14986,14985
14988,14987
14990,14989
14992,14991
14994,14993
14996,14995
14998,14997
15000,14999
15002,15001
15004,15003
15006,15005
15008,15007
15010,15009
15012,15011
15014,15013
15016,15015
15018,15017
15020,15019
15022,15021
15024,15023
15026,15025
15028,15027
15030,15029
15032,15031
15034,15033
15036,15035
15038,15037
15040,15039
15042,15041
15044,15043
15046,15045
15048,15047
15050,15049
15052,15051
15054,15053
15056,15055
15058,15057
15060,15059
15062,15061
15064,15063
15066,15065
15068,15067
15070,15069
15072,15071
15074,15073
15076,15075
15078,15077
15080,15079
15082,15081
15084,15083
15086,15085
15088,15087
15090,15089
15092,15091
15094,15093
15096,15095
15098,15097
15100,15099
15102,15101
15104,15103
15106,15105
15108,15107
15110,15109
15112,15111
15114,15113
15116,15115
15118,15117
15120,15119
15122,15121
15124,15123
15126,15125
15128,15127
15130,15129
15132,15131
15134,15133
15136,15135
15138,15137
15140,15139
15142,15141
15144,15143
15146,15145
15148,15147
15150,15149
15152,15151
15154,15153
15156,15155
15158,15157
15160,15159
15162,15161
15164,15163
15166,15165
15168,15167
15170,15169
15172,15171
15174,15173
15176,15175
15178,15177
15180,15179
15182,15181
15184,15183
15186,15185
15188,15187
15190,15189
15192,15191
15194,15193
15196,15195
15198,15197
15200,15199
15202,15201
15204,15203
15206,15205
15208,15207
15210,15209
15212,15211
15214,15213
15216,15215
15218,15217
15220,15219
15222,15221
15224,15223
15226,15225
15228,15227
15230,15229
15232,15231
15234,15233
15236,15235
15238,15237
15240,15239
15242,15241
15244,15243
15246,15245
15248,15247
15250,15249
15252,15251
15254,15253
15256,15255
15258,15257
15260,15259
15262,15261
15264,15263
15266,15265
15268,15267
15270,15269
15272,15271
15281,15280
15283,15282
15285,15284
15287,15286
15289,15288
15291,15290
15293,15292
15295,15294
15297,15296
15299,15298
15301,15300
15303,15302
15305,15304
15307,7472
195803,195802
195827,195826
15315,15314
15317,15316
15319,15318
15321,15320
15323,15322
15325,15324
15331,15330
15333,15332
15335,15334
15337,15336
15339,15338
15341,15340
15353,8713
15354,8714
15355,8715
15356,8717
15357,8718
15358,8719
15359,8720
15360,8721
15361,8722
15362,8723
15363,8724
15364,8725
15365,8726
15366,8727
15367,8728
15368,8729
15369,8730
15370,8731
15371,8733
15372,8734
15373,8735
15374,8736
15375,8737
15376,8738
15377,8739
15378,8741
15379,8742
15380,8743
15381,8744
15382,8745
15383,8746
15384,8748
15385,8750
15386,8751
15387,8752
15388,8753
15389,8755
15390,8756
15391,8757
15392,8758
15393,8760
15394,8761
15395,8762
15396,8763
15397,8764
15398,8765
15399,8766
15400,8767
15401,8768
15402,8769
15403,8770
15404,8771
15405,8772
15406,8774
15407,8775
15408,8776
15409,8777
15410,8778
15411,8779
15412,8780
15413,8781
15414,8782
15415,8783
15416,8784
15417,8785
15418,8786
15419,8787
15420,8788
15421,8789
15422,8790
15423,8792
15424,8793
15425,8794
15426,8795
15427,8796
15428,8797
15429,8798
15430,8799
15431,8800
15432,8801
15433,8802
15434,8803
15435,8804
15436,8805
15437,8806
15438,8808
15439,8809
15440,8810
15441,8811
15442,8812
15443,8813
15444,8814
15445,8816
15446,8817
15447,8818
15448,8819
15449,8820
15450,8821
15451,8822
15452,8823
15453,8824
15454,8825
15455,8826
15456,8827
15457,8828
15458,8829
15459,8830
15460,8831
15461,8832
15462,8833
15463,8834
15464,8835
15465,8836
15466,8837
15467,8838
15468,8839
15469,8840
15470,8841
15471,8842
15472,8843
15473,8844
15474,8845
15475,8846
15476,8847
15477,8848
15478,8849
15479,8850
15480,8851
15481,8852
15482,8853
15483,8854
15484,8855
15485,8856
15486,8857
15487,8858
15488,8859
15489,8860
15490,8861
15491,8862
15492,8863
15493,8864
15494,8865
15495,8866
15496,8867
15497,8868
15498,8869
15499,8870
15500,8871
15501,8872
15502,8873
15503,8874
15504,8875
15505,8876
15506,8877
15507,8878
15508,8879
15509,8880
15510,8881
15511,8882
15512,8883
15513,8884
15514,8885
15515,8886
15516,8887
15517,8888
15518,8889
15519,8890
15520,8891
15521,8892
15522,8893
15523,8894
15524,8895
15525,8896
15526,8897
15527,8898
15528,8900
15529,8901
15530,8902
15531,8903
15532,8904
15533,8905
15534,8906
15535,8907
15536,8908
15537,8909
15538,8910
15539,8911
15540,8912
15541,8913
15542,8914
15543,8915
15544,8916
15545,8917
15546,8918
15547,8919
15548,8920
15549,8921
15550,8922
15551,8923
15552,8924
15553,8925
15554,8926
15555,8927
15556,8928
15557,8929
15558,8930
15559,8931
15560,8932
15561,8933
15562,8934
15563,8935
15564,8936
15565,8937
15566,8938
15567,8939
15568,8940
15569,8941
15570,8942
15571,8943
15572,8944
15573,8945
15574,8946
15575,8947
15576,8948
15577,8949
15578,8950
15579,8951
15580,8952
15581,8953
15582,8954
15583,8955
15584,8956
15585,8957
15586,8958
15587,8959
15588,8960
15589,8961
15590,8962
15591,8963
15592,8964
15593,8965
15594,8966
15595,8967
15596,8968
15597,8969
15598,8970
15599,8971
15600,8973
15601,8974
15602,8975
15603,8976
15604,8977
15605,8978
15606,8979
15607,8980
15608,8982
15609,8983
15610,8984
15611,8985
15612,8986
15613,8987
15614,8988
15615,8989
15616,8990
15617,8991
15618,8992
15619,8993
15620,8994
15621,8995
15622,8996
15624,15623
15625,8997
15626,8998
15627,8999
15628,9000
15629,9001
15630,9002
15631,9003
15632,9004
15633,9005
15634,9006
15635,9007
15636,9008
15637,9009
15638,9010
15639,9011
15640,9012
15641,9013
15642,9014
15643,9015
15644,9016
15645,9017
15646,9018
15647,9019
15648,9020
15649,9021
15650,9022
15651,9023
15652,9024
15653,9025
15654,9026
15655,9027
15656,9028
15657,9029
15658,9030
15659,9031
15660,9032
15661,9033
15662,9034
15663,9035
15664,9036
15665,9037
15666,9038
15667,9039
15668,9040
15669,9041
15670,9042
15671,9043
15672,9044
15673,9045
15674,9046
15675,9047
15676,9048
15677,9049
15678,9050
15679,9051
15680,9052
15681,9053
15682,9054
15683,9055
15684,9056
15685,9057
15686,9058
15687,9059
15688,9060
15689,9061
15690,9062
15691,9063
15692,9064
15693,9065
15694,9066
15695,9067
15696,9068
15697,9069
15698,9070
15699,9071
15700,9072
15701,9073
15702,9074
15703,9075
15704,9076
15705,9077
15706,9078
15707,9079
15708,9080
15709,9081
15710,9082
15711,9083
15712,9084
15713,9085
15714,9086
15715,9087
15716,9088
15717,9089
15718,9090
15719,9091
15720,9092
15721,9093
15722,9094
15723,9095
15724,9096
15725,9097
15726,9098
15727,9099
15728,9100
15729,9101
15730,9102
15731,9103
15732,9104
15733,9105
15734,9106
15735,9107
15736,9108
15737,9109
15738,9110
15739,9111
15740,9112
15741,9113
15742,9114
15743,9115
15744,9116
15745,9117
15746,9118
15747,9119
15748,9120
15749,9121
15750,9122
15751,9123
15752,9124
15753,9125
15754,9126
15755,9127
15756,9128
15757,9129
15758,9130
15759,9131
15760,9132
15761,9133
15762,9134
15763,9135
15764,9136
15765,9137
15766,9138
15767,9139
15768,9140
15769,9141
15770,9142
15771,9143
15772,9144
15773,9145
15774,9146
15775,9147
15776,9148
15777,9149
15778,9150
15779,9151
15780,9152
15781,9153
15782,9154
15783,9155
15784,9156
15785,9157
15786,9158
15787,9159
15788,9160
15789,9161
15790,9162
15791,9163
15792,9164
15793,9165
15794,9166
15795,9167
15796,9168
15797,9169
15798,9170
15799,9171
15800,9172
15801,9173
15802,9174
15803,9175
15804,9176
15805,9177
15806,9178
15807,9179
15808,9180
15809,9181
15810,9182
15811,9183
15812,9184
15813,9185
15814,9186
15815,9187
15816,9188
15817,9189
15818,9190
15819,9191
15820,9192
15821,9193
15822,9194
15823,9195
15824,9196
15825,9198
15826,9199
15827,9200
15828,9201
15829,9202
15830,9203
15831,9204
15832,9205
15833,9206
15834,9207
15835,9208
15836,9209
15837,9210
15838,9211
15839,9212
15840,9213
15841,9214
15842,9215
15843,9216
15844,9217
15845,9219
15846,9220
15847,9221
15848,9222
15849,9223
15850,9224
15851,9225
15852,9226
15853,9227
15854,9229
15855,9230
15856,9231
15857,9232
15858,9233
15859,9234
15860,9235
15861,9236
15862,9237
15863,9238
15864,9239
15865,9240
15866,9241
15867,9243
15868,9244
15869,9245
15870,9246
15871,9248
15872,9249
15873,9250
15874,9251
15875,9252
15876,9253
15877,9254
15878,9255
15879,9256
15880,9257
15881,9258
15882,9259
15883,9261
15884,9262
15885,9263
15886,9264
15887,9265
15888,9267
15889,9268
15890,9269
15891,9270
15892,9271
15893,9272
15894,9273
15895,9275
15896,9276
15897,9277
15898,9278
15899,9279
15900,9280
15901,9281
15902,9282
15903,9284
15904,9285
15905,9286
15906,9287
15907,9288
15908,9289
15909,9292
15910,9293
15911,9294
15912,9295
15913,9296
15914,9297
15915,9298
15916,9299
15917,9300
15918,9301
15919,9302
15920,9303
15921,9304
15922,9305
15923,9306
15924,9307
15925,9309
15926,9311
15927,9312
15928,9314
15929,9315
15930,9316
15931,9319
15932,9320
15933,9321
15934,9322
15935,9323
15936,9324
15937,9326
15938,9329
15939,9330
15940,9331
15941,9332
15942,9334
15943,9335
15944,9336
15945,9337
15946,9338
15947,9339
15948,9340
15949,9342
15950,9343
15951,9344
15952,9346
15953,9347
15954,9348
15955,9349
15956,9350
15957,9351
15958,9352
15959,9354
15960,9355
15961,9356
15962,9359
15963,9360
15964,9361
15965,9362
15966,9363
15967,9364
15968,9365
15969,9366
15970,9367
15971,9368
15972,9369
15973,9370
15974,9371
15975,9372
15976,9374
15977,9375
15978,9376
15979,9377
15980,9378
15981,9379
15982,9380
15983,9381
15984,9382
15985,9383
15986,9384
15987,9385
15988,9386
15989,9387
15990,9388
15991,9389
15992,9390
15993,9391
15994,9392
15995,9393
15996,9394
15997,9395
15998,9396
15999,9397
16000,9398
16001,9399
16002,9400
16003,9401
16004,9403
16005,9404
16006,9405
16007,9406
16008,9407
16009,9408
16010,9409
16011,9410
16012,9411
16013,9412
16014,9413
16015,9414
16016,9415
16017,9416
16018,9417
16019,9418
16020,9419
16021,9420
16022,9421
16023,9423
16024,9424
16025,9425
16026,9426
16027,9427
16028,9428
16029,9431
16030,9432
16031,9433
16032,9434
16033,9435
16034,9436
16035,9437
16036,9439
16037,9441
16038,9442
16039,9443
16040,9444
16041,9445
16042,9446
16043,9447
16044,9448
16045,9449
16046,9450
16047,9451
16048,9452
16049,9453
16050,9454
16051,9455
16052,9456
16053,9457
16054,9458
16055,9459
16056,9460
16057,9461
16058,9462
16059,9463
16060,9464
16061,9465
16062,9466
16063,9467
16064,9468
16065,9469
16066,9470
16067,9471
16068,9473
16069,9474
16070,9476
16071,9477
16072,9478
16073,9479
16074,9480
16075,9481
16076,9482
16077,9483
16078,9484
16079,9485
16080,9487
16081,9488
16082,9489
16083,9490
16084,9491
16085,9492
16086,9493
16087,9494
16088,9495
16089,9496
16090,9497
16091,9498
16092,9500
16093,9501
16094,9502
16095,9503
16096,9504
16097,9505
16098,9506
16099,9507
16100,9509
16101,9510
16102,9511
16103,9512
16104,9513
16105,9514
16106,9515
16107,9516
16108,9517
16109,9518
16110,9520
16111,9521
16112,9522
16113,9523
16114,9524
16115,9525
16116,9526
16117,9527
16118,9528
16119,9529
16120,9530
16121,9531
16122,9532
16123,9533
16124,9534
16125,9535
16126,9536
16127,9537
16128,9538
16129,9539
16130,9540
16131,9541
16132,9542
16133,9543
16134,9545
16135,9546
16136,9547
16137,9548
16138,9549
16139,9551
16140,9552
16141,9553
16142,9554
16143,9555
16144,9556
16145,9557
16146,9558
16147,9559
16148,9560
16149,9561
16150,9562
16151,9563
16152,9564
16153,9565
16154,9566
16155,9567
16156,9568
16157,9569
16158,9570
16159,9571
16160,9572
16161,9573
16162,9574
16163,9575
16164,9576
16165,9577
16166,9578
16167,9579
16168,9580
16169,9584
16170,9585
16172,16171
16174,16173
16176,16175
16178,16177
16180,16179
16182,16181
16184,16183
16186,16185
16188,8285
16206,16205
16208,16207
16210,16209
16212,16211
16214,16213
16216,16215
16218,16217
16220,16219
16222,16221
16224,16223
16226,16225
16228,16227
16230,16229
16232,16231
16234,16233
16236,16235
16238,16237
16240,16239
16242,16241
16244,16243
16246,16245
16248,16247
16250,16249
16252,16251
16254,16253
16256,16255
16258,16257
16260,16259
16262,16261
16264,16263
16266,16265
16268,16267
16270,16269
16272,16271
16274,16273
16276,16275
16278,16277
16280,16279
16282,16281
16284,16283
16286,16285
16288,16287
16290,16289
16292,16291
16294,16293
16296,16295
16298,16297
16300,16299
16302,16301
16304,16303
16306,16305
16308,16307
16310,16309
16312,16311
16314,16313
16316,16315
16318,16317
16320,16319
16322,16321
16324,16323
16326,16325
16328,16327
16330,16329
16332,16331
16336,16335
16338,16337
16340,16339
16342,16341
16344,16343
16346,16345
16348,16347
16350,16349
16352,16351
16354,16353
16356,16355
16358,16357
16360,16359
16362,16361
16364,16363
16366,16365
16368,16367
16370,16369
16372,16371
195809,195808
16376,16375
16378,16377
16380,16379
16382,16381
16384,16383
16386,16385
16388,16387
16390,16389
16392,16391
16394,16393
16396,16395
16398,16397
16400,16399
16402,16401
16404,16403
16406,16405
16408,16407
16410,16409
16412,16411
16414,16413
16416,16415
16418,16417
16420,16419
16422,16421
16424,16423
16426,16425
16428,16427
16430,16429
16432,16431
16434,16433
16436,16435
16438,16437
16440,16439
16442,16441
16444,16443
16448,16447
16450,16449
16452,16451
16454,16453
16456,16455
16458,16457
16460,16459
16462,16461
16464,16463
16466,16465
16468,16467
16470,16469
16472,16471
16474,16473
16476,16475
16478,16477
16480,16479
16482,16481
16484,16483
16486,16485
16488,16487
16490,16489
16492,16491
16494,16493
16496,16495
16498,16497
16500,16499
16502,16501
16504,16503
16506,16505
16508,16507
16510,16509
16512,16511
16514,16513
16516,16515
16518,16517
16520,16519
16522,16521
16524,16523
16526,16525
16528,16527
16530,16529
16532,16531
16534,16533
16536,16535
16538,16537
16540,16539
16542,16541
16544,16543
16546,16545
16548,16547
16550,16549
16552,16551
16554,16553
16556,16555
16558,16557
16560,16559
16562,16561
16564,16563
16566,16565
16568,16567
16570,16569
16572,16571
16574,16573
16576,16575
16578,16577
16580,16579
16582,16581
16584,16583
16586,16585
16588,16587
16590,16589
16592,16591
16594,16593
16596,16595
16598,16597
16600,16599
16602,16601
16604,16603
16606,16605
16608,16607
16610,16609
16612,16611
16614,16613
16616,16615
16618,16617
16620,16619
16622,16621
16624,16623
16626,16625
16628,16627
16630,16629
16632,16631
16634,16633
16636,16635
16638,16637
16640,16639
16642,16641
16644,16643
16646,16645
16648,16647
16650,16649
16652,16651
16654,16653
16656,16655
16658,16657
16660,16659
16662,16661
16664,16663
16666,16665
16668,16667
16670,16669
16672,16671
16674,16673
16676,16675
16678,16677
16680,16679
16682,16681
16684,16683
16686,16685
16688,16687
16690,16689
16692,16691
16694,16693
16696,16695
16698,16697
16700,16699
16702,16701
16704,16703
16706,16705
16708,16707
16710,16709
16712,16711
16714,16713
16716,16715
16718,16717
16720,16719
16722,16721
16724,16723
16726,16725
16728,16727
16730,16729
16732,16731
16734,16733
16736,16735
16738,16737
16740,16739
16742,16741
16744,16743
16746,16745
16748,16747
16750,16749
16752,16751
16754,16753
16756,16755
16758,16757
16760,16759
16762,16761
16764,16763
16766,16765
16768,16767
16770,16769
16772,16771
16774,16773
16776,16775
16778,16777
16780,16779
195825,195824
16784,16783
16786,16785
16788,16787
16790,16789
16792,16791
16794,16793
16796,16795
16798,16797
16800,16799
16802,16801
16804,16803
16806,16805
16808,16807
16810,16809
16812,16811
16814,16813
16816,16815
16818,16817
16820,16819
16822,16821
16824,16823
16826,16825
16828,16827
16830,16829
16832,16831
16834,16833
16836,16835
195834,195833
16840,16839
16842,16841
16844,16843
16846,16845
16848,16847
16850,16849
16852,16851
16854,16853
16856,16855
16858,16857
16860,16859
16862,16861
16864,16863
16866,16865
16868,16867
16870,16869
16872,16871
16874,16873
16876,16875
16878,16877
16880,16879
16882,16881
16884,16883
16886,16885
16888,16887
16890,16889
16892,16891
16894,16893
16896,16895
16898,16897
16900,16899
16902,16901
16904,16903
16906,16905
16908,16907
16910,16909
16912,16911
16914,16913
16916,16915
16918,16917
16920,16919
16922,16921
16924,16923
16926,16925
16928,16927
16930,16929
16932,16931
16934,16933
16936,16935
16938,16937
16940,16939
16942,16941
195836,195835
16946,16945
16948,16947
16950,16949
16954,16953
16960,16959
16964,16963
16968,16967
16970,16969
16972,16971
16974,16973
16976,16975
16978,16977
16980,16979
16982,16981
16984,16983
16986,16985
16988,16987
16990,16989
16992,16991
16996,16995
16998,16997
17000,16999
17002,17001
17004,17003
17008,17007
17010,17009
17012,17011
17014,17013
17016,17015
17018,17017
17020,17019
17022,17021
17024,17023
17026,17025
17028,17027
17030,17029
17032,17031
17034,17033
17036,17035
17038,17037
17040,17039
17044,17043
17046,17045
17048,17047
17050,17049
17052,17051
17054,17053
17056,17055
17058,17057
17060,17059
17062,17061
17064,17063
17066,17065
17068,17067
17070,17069
17072,17071
17074,17073
17076,17075
17078,17077
17080,17079
17082,17081
17084,17083
17086,17085
17088,17087
17090,17089
17092,17091
17094,17093
17096,17095
17102,17101
17104,17103
17106,17105
17108,17107
195839,195838
17112,17111
17114,17113
17116,17115
17118,17117
17120,17119
17122,17121
17124,17123
17126,17125
17128,17127
17130,17129
17132,17131
17134,17133
17136,17135
17138,17137
17140,17139
17142,17141
17144,17143
17146,17145
17148,17147
17150,17149
17152,17151
17154,17153
17158,17157
17160,17159
195841,195840
17164,17163
17168,17167
17170,17169
17172,17171
17174,17173
17176,17175
17178,17177
17181,17180
17185,17184
17187,17186
17189,17188
17191,17190
17193,17192
17197,17196
17200,17199
17202,17201
17229,17228
17231,17230
17233,17232
17235,17234
17237,17236
17239,17238
17241,17240
17243,17242
17245,17244
17247,17246
17249,17248
17251,17250
17253,17252
17255,17254
17257,17256
17259,17258
17261,17260
17263,17262
17265,17264
17267,17266
17269,17268
17271,17270
17273,17272
17275,17274
17277,17276
17279,17278
17281,17280
17283,17282
17285,17284
17287,17286
17289,17288
17291,17290
17293,17292
17295,17294
17297,17296
17299,17298
17301,17300
17303,17302
17305,17304
17307,17306
17309,17308
17311,17310
17313,17312
17315,17314
17317,17316
17319,17318
17321,17320
17323,17322
17325,17324
17327,17326
17329,17328
17331,17330
17333,17332
17335,17334
17337,17336
17339,17338
17341,17340
17343,17342
17345,17344
17347,17346
17349,17348
17351,17350
17353,17352
17355,17354
17357,17356
17359,17358
17361,17360
17363,17362
17365,17364
17367,17366
17369,17368
17371,17370
17373,17372
17375,17374
17377,17376
17379,17378
17381,17380
17383,17382
17385,17384
17387,17386
17389,17388
17391,17390
17393,17392
17395,17394
17397,17396
17399,17398
17401,17400
17403,17402
17484,17483
17486,17485
17488,17487
17490,17489
17492,17491
17494,17493
17496,17495
17498,17497
17499,17204
17501,17500
17503,17502
17505,17504
17507,17506
17509,17508
17511,17510
17513,17512
17515,17514
17517,17516
17519,17518
17521,17520
17523,17522
17525,17524
17527,17526
17529,17528
17531,17530
17533,17532
17535,17534
17537,17536
17539,17538
17541,17540
17543,17542
17545,17544
17547,17546
17549,17548
17551,17550
17553,17552
17555,17554
17557,17556
17558,17206
17560,17559
17562,17561
17564,17563
17566,17565
17568,17567
17570,17569
17572,17571
17573,17207
17575,17574
17577,17576
17579,17578
17581,17580
17583,17582
17585,17584
17587,17586
17589,17588
17591,17590
17593,17592
17595,17594
17597,17596
17599,17598
17601,17600
17603,17602
17605,17604
17607,17606
17609,17608
17611,17610
17613,17612
17615,17614
17617,17616
17619,17618
17621,17620
17623,17622
17625,17624
17627,17626
17629,17628
17631,17630
17633,17632
17635,17634
17637,17636
17639,17638
17641,17640
17642,17205
17644,17643
17646,17645
17648,17647
17650,17649
17652,17651
17654,17653
17656,17655
17658,17657
17660,17659
17662,17661
17664,17663
17666,17665
17668,17667
17670,17669
17672,17671
17674,17673
17676,17675
17678,17677
17680,17679
17682,17681
17684,17683
17686,17685
17688,17687
17690,17689
17692,17691
17694,17693
17696,17695
17698,17697
17700,17699
17702,17701
17704,17703
17706,17705
17708,17707
17710,17709
17712,17711
17714,17713
17716,17715
17718,17717
17720,17719
17722,17721
17724,17723
17726,17725
17728,17727
17778,17777
17780,17779
17782,17781
17784,17783
17786,17785
17788,17787
17790,17789
17792,17791
17794,17793
17796,17795
17798,17797
17800,17799
17802,17801
17804,17803
17806,17805
17808,17807
17810,17809
17812,17811
17814,17813
17816,17815
17818,17817
17820,17819
17822,17821
17824,17823
17826,17825
17828,17827
17830,17829
17832,17831
17834,17833
17836,17835
17838,17837
17840,17839
17842,17841
17844,17843
17846,17845
17848,17847
17850,17849
17852,17851
17854,17853
17856,17855
17858,17857
17860,17859
17862,17861
17864,17863
17866,17865
17868,17867
17870,17869
17872,17871
17874,17873
17876,17875
17878,17877
17880,17879
17882,17881
17884,17883
17886,17885
17888,17887
17890,17889
17892,17891
17894,17893
17896,17895
17898,17897
17900,17899
17902,17901
17904,17903
17906,17905
17908,17907
17910,17909
17912,17911
17914,17913
17916,17915
17918,17917
17920,17919
17922,17921
17924,17923
17926,17925
17928,17927
17930,17929
17932,17931
17934,17933
17936,17935
17938,17937
17940,17939
17942,17941
17944,17943
17946,17945
17948,17947
17950,17949
17952,17951
17954,17953
17956,17955
17958,17957
17960,17959
17962,17961
17964,17963
17966,17965
17968,17967
17970,17969
17972,17971
17974,17973
17976,17975
17978,17977
17980,17979
17982,17981
17984,17983
17986,17985
17988,17987
17990,17989
17992,17991
17994,17993
17996,17995
17998,17997
18000,17999
18002,18001
18004,18003
18006,18005
18008,18007
18010,18009
18012,18011
18014,18013
18016,18015
18018,18017
18020,18019
18022,18021
18024,18023
18026,18025
18028,18027
18030,18029
18032,18031
18034,18033
18036,18035
18038,18037
18040,18039
18042,18041
18044,18043
18046,18045
18048,18047
18050,18049
18052,18051
18054,18053
18056,18055
18058,18057
18060,18059
18062,18061
18064,18063
18066,18065
18068,18067
18070,18069
18072,18071
18074,18073
18076,18075
18078,18077
18080,18079
18082,18081
18084,18083
18086,18085
18088,18087
18090,18089
18092,18091
18094,18093
18096,18095
18098,18097
18100,18099
18102,18101
18104,18103
18106,18105
18108,18107
18110,18109
18112,18111
18114,18113
18116,18115
18118,18117
18120,18119
18122,18121
18124,18123
18126,18125
18128,18127
18130,18129
18132,18131
18134,18133
18136,18135
18138,18137
18140,18139
18142,18141
18144,18143
18146,18145
18148,18147
18150,18149
18152,18151
18154,18153
18156,18155
18158,18157
18160,18159
18162,18161
18164,18163
18166,18165
18168,18167
18170,18169
18172,18171
18174,18173
18176,18175
18178,18177
18180,18179
18182,18181
18184,18183
18186,18185
18188,18187
18190,18189
18192,18191
18194,18193
18196,18195
18198,18197
18200,18199
18202,18201
18204,18203
18206,18205
18208,18207
18210,18209
18212,18211
18214,18213
18216,18215
18218,18217
18220,18219
18222,18221
18224,18223
18226,18225
18228,18227
18230,18229
18232,18231
18234,18233
18236,18235
18238,18237
18240,18239
18242,18241
18244,18243
18246,18245
18248,18247
18250,18249
18252,18251
18254,18253
18256,18255
18258,18257
18260,18259
18262,18261
18264,18263
18266,18265
18268,18267
18270,18269
18272,18271
18274,18273
18276,18275
18278,18277
18280,18279
18282,18281
18284,18283
18286,18285
18288,18287
18290,18289
18292,18291
18294,18293
18296,18295
18298,18297
18300,18299
18302,18301
18304,18303
18306,18305
18308,18307
18310,18309
18312,18311
18314,18313
18316,18315
18318,18317
18320,18319
18322,18321
18324,18323
18326,18325
18328,18327
18330,18329
18332,18331
18334,18333
18336,18335
18338,18337
18340,18339
18342,18341
18344,18343
18346,18345
18348,18347
18350,18349
18352,18351
18354,18353
18356,18355
18358,18357
18360,18359
18362,18361
18364,18363
18366,18365
18368,18367
18370,18369
18372,18371
18374,18373
18376,18375
18378,18377
18380,18379
18382,18381
18384,18383
18386,18385
18388,18387
18390,18389
18392,18391
18394,18393
18396,18395
18398,18397
18400,18399
18402,18401
18404,18403
18406,18405
18408,18407
18410,18409
18412,18411
18414,18413
18416,18415
18418,18417
18420,18419
18422,18421
18424,18423
18426,18425
18428,18427
18430,18429
18432,18431
18434,18433
18436,18435
18438,18437
18440,18439
18442,18441
18444,18443
18446,18445
18448,18447
18450,18449
18452,18451
18454,18453
18456,18455
18458,18457
18460,18459
18462,18461
18464,18463
18466,18465
18468,18467
18470,18469
18472,18471
18474,18473
18476,18475
18478,18477
18480,18479
18482,18481
18484,18483
18486,18485
18488,18487
18490,18489
18492,18491
18494,18493
18496,18495
18498,18497
18500,18499
18502,18501
18504,18503
18506,18505
18508,18507
18510,18509
18512,18511
18514,18513
18516,18515
18518,18517
18520,18519
18522,18521
18524,18523
18526,18525
18528,18527
18530,18529
18532,18531
18534,18533
18536,18535
18538,18537
18540,18539
18542,18541
18544,18543
18546,18545
18548,18547
18550,18549
18552,18551
18554,18553
18556,18555
18558,18557
18560,18559
18562,18561
18564,18563
18566,18565
18568,18567
18570,18569
18572,18571
18574,18573
18576,18575
18578,18577
18580,18579
18582,18581
18584,18583
18586,18585
18588,18587
18590,18589
18592,18591
18594,18593
18596,18595
18598,18597
18600,18599
18602,18601
18604,18603
18606,18605
18608,18607
18610,18609
18612,18611
18614,18613
18616,18615
18618,18617
18620,18619
18622,18621
18624,18623
18626,18625
18628,18627
18630,18629
18632,18631
18634,18633
18636,18635
18638,18637
18640,18639
18642,18641
18644,18643
18646,18645
18648,18647
18650,18649
18652,18651
18654,18653
18656,18655
18658,18657
18660,18659
18662,18661
18664,18663
18666,18665
18668,18667
18670,18669
18672,18671
18674,18673
18676,18675
18678,18677
18680,18679
18682,18681
18684,18683
18686,18685
18688,18687
18690,18689
18692,18691
18694,18693
18696,18695
18698,18697
18700,18699
18702,18701
18704,18703
18706,18705
18708,18707
18710,18709
18712,18711
18714,18713
18716,18715
18718,18717
18720,18719
18722,18721
18724,18723
18726,18725
18728,18727
18730,18729
18732,18731
18734,18733
18736,18735
18738,18737
18740,18739
18742,18741
18744,18743
18746,18745
18748,18747
18750,18749
18752,18751
18754,18753
18756,18755
18758,18757
18760,18759
18762,18761
18764,18763
18766,18765
18768,18767
18770,18769
18772,18771
18774,18773
18776,18775
18778,18777
18780,18779
18782,18781
18784,18783
18786,18785
18788,18787
18790,18789
18792,18791
18794,18793
18796,18795
18798,18797
18800,18799
18802,18801
18804,18803
18806,18805
18808,18807
18810,18809
18812,18811
18814,18813
18816,18815
18818,18817
18820,18819
18822,18821
18824,18823
18826,18825
18828,18827
18830,18829
18832,18831
18834,18833
18836,18835
18838,18837
18840,18839
18842,18841
18844,18843
18846,18845
18848,18847
18850,18849
18852,18851
18854,18853
18856,18855
18858,18857
18860,18859
18862,18861
18864,18863
18866,18865
18868,18867
18870,18869
18872,18871
18874,18873
18876,18875
18878,18877
18880,18879
18882,18881
18884,18883
18886,18885
18888,18887
18890,18889
18892,18891
18894,18893
18896,18895
18898,18897
18900,18899
